id,URL,file_name
71,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/lei/l13460.htm,l13460
74,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2013/lei/l12919.htm,l12919
57,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/lei/l13408.htm,l13408
244,https://www.planalto.gov.br/ccivil_03/leis/l9503.htm,l9503
245,https://www.planalto.gov.br/ccivil_03/decreto-lei/del5452.htm,del5452
198,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/lei/l13780.htm,l13780
55,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/lei/l11653.htm,l11653
243,https://www.planalto.gov.br/ccivil_03/leis/l6404consol.htm,l6404consol
241,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14194.htm,l14194
56,https://www.planalto.gov.br/ccivil_03/leis/l9504.htm,l9504
246,https://www.planalto.gov.br/ccivil_03/leis/l5869.htm,l5869
247,https://www.planalto.gov.br/ccivil_03/leis/2002/l10406.htm,l10406
242,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/lei/l13473.htm,l13473
52,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14192.htm,l14192
98,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14510.htm,l14510
100,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13116.htm,l13116
95,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/lei/l12349.htm,l12349
54,https://www.planalto.gov.br/ccivil_03/leis/2003/l10.765.htm,l10.765
99,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2011/lei/l12527.htm,l12527
97,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/lei/l11598.htm,l11598
53,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/lei/l13284.htm,l13284
51,https://planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14475.htm,l14475
96,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/lei/l11768.htm,l11768
93,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13204.htm,l13204
91,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/lei/l13499.htm,l13499
70,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13877.htm,l13877
69,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14291.htm,l14291
68,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2011/lei/l12396.htm,l12396
67,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2013/lei/l12850.htm,l12850
