id,URL,file_name
234,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13831.htm,l13831
233,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13827.htm,l13827
232,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13816.htm,l13816
231,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/lei/l13769.htm,l13769
249,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13939.htm,l13939
250,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13955.htm,l13955
248,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13931.htm,l13931
246,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13918.htm,l13918
247,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13917.htm,l13917
244,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13902.htm,l13902
245,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13920.htm,l13920
242,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13880.htm,l13880
243,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13894.htm,l13894
241,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13882.htm,l13882
279,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14192.htm,l14192
278,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14190.htm,l14190
280,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14194.htm,l14194
277,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14188.htm,l14188
276,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14164.htm,l14164
275,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14168.htm,l14168
273,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14171.htm,l14171
272,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14151.htm,l14151
274,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14169.htm,l14169
271,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14149.htm,l14149
283,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14232.htm,l14232
281,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14214.htm,l14214
29,https://www.planalto.gov.br/ccivil_03/decreto-lei/del5452.htm,del5452
28,https://www.planalto.gov.br/ccivil_03/decreto-lei/1937-1946/del5384.htm,del5384
282,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14223.htm,l14223
27,https://www.planalto.gov.br/ccivil_03/decreto-lei/1937-1946/del4244.htm,del4244
25,https://www.planalto.gov.br/ccivil_03/decreto-lei/1937-1946/del3864.htm,del3864
26,https://www.planalto.gov.br/ccivil_03/decreto-lei/1937-1946/del4098.htm,del4098
24,https://www.planalto.gov.br/ccivil_03/decreto-lei/del3689.htm,del3689
23,https://www.planalto.gov.br/ccivil_03/decreto-lei/del3365.htm,del3365
22,https://www.planalto.gov.br/ccivil_03/decreto-lei/del3200.htm,del3200
21,https://www.planalto.gov.br/ccivil_03/decreto-lei/del2848.htm,del2848
19,https://www.planalto.gov.br/ccivil_03/decreto-lei/1937-1946/del2063.htm,del2063
20,https://www.planalto.gov.br/ccivil_03/decreto-lei/1937-1946/del2186.htm,del2186
17,https://www.planalto.gov.br/ccivil_03/decreto-lei/del1351.htm,del1351
16,https://www.planalto.gov.br/ccivil_03/decreto-lei/1937-1946/del0960.htm,del0960
18,https://www.planalto.gov.br/ccivil_03/decreto-lei/1937-1946/del1608.htm,del1608
14,https://www.planalto.gov.br/ccivil_03/decreto-lei/1937-1946/del0167.htm,del0167
15,https://www.planalto.gov.br/ccivil_03/decreto-lei/1937-1946/del0925.htm,del0925
12,https://www.planalto.gov.br/ccivil_03/leis/1930-1949/l0106.htm,l0106
300,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14418.htm,l14418
11,https://www.planalto.gov.br/ccivil_03/leis/1930-1949/l0048.htm,l0048
299,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14401.htm,l14401
298,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14344.htm,l14344
296,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14330.htm,l14330
297,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14335.htm,l14335
295,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14324.htm,l14324
294,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14326.htm,l14326
293,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14320.htm,l14320
292,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14316.htm,l14316
310,https://www.planalto.gov.br/ccivil_03/_ato2023-2026/2023/lei/l14542.htm,l14542
291,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14312.htm,l14312
308,https://www.planalto.gov.br/ccivil_03/_ato2023-2026/2023/lei/l14518.htm,l14518
309,https://www.planalto.gov.br/ccivil_03/_ato2023-2026/2023/lei/l14538.htm,l14538
305,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14463.htm,l14463
304,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14457.htm,l14457
303,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14448.htm,l14448
302,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14443.htm,l14443
307,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14507.htm,l14507
318,https://www.planalto.gov.br/ccivil_03/_ato2023-2026/2023/lei/l14620.htm,l14620
317,https://www.planalto.gov.br/ccivil_03/_ato2023-2026/2023/lei/l14611.htm,l14611
301,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14436.htm,l14436
316,https://www.planalto.gov.br/ccivil_03/_ato2023-2026/2023/lei/l14600.htm,l14600
315,https://www.planalto.gov.br/ccivil_03/_ato2023-2026/2023/lei/l14601.htm,l14601
314,https://www.planalto.gov.br/ccivil_03/_ato2023-2026/2023/lei/l14597.htm,l14597
313,https://www.planalto.gov.br/ccivil_03/_ato2023-2026/2023/lei/l14583.htm,l14583
311,https://www.planalto.gov.br/ccivil_03/_ato2023-2026/2023/lei/l14541.htm,l14541
312,https://www.planalto.gov.br/ccivil_03/_ato2023-2026/2023/lei/l14545.htm,l14545
10,https://www.planalto.gov.br/ccivil_03/leis/1930-1949/l0043.htm,l0043
306,https://planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14477.htm,l14477
8,https://www.planalto.gov.br/ccivil_03/leis/1901-1929/l2919.htm,l2919
7,https://www.planalto.gov.br/ccivil_03/leis/lim/lim2040.htm,lim2040
9,https://www.planalto.gov.br/ccivil_03/leis/l3071.htm,l3071
6,https://www.planalto.gov.br/ccivil_03/leis/lim/lim1237.htm,lim1237
4,https://www.planalto.gov.br/ccivil_03/leis/lim/lim4.htm,lim4
3,https://www.planalto.gov.br/ccivil_03/leis/lim/lim-29-11-1832.htm,lim-29-11-1832
5,https://www.planalto.gov.br/ccivil_03/leis/lim/lim556.htm,lim556
2,https://www.planalto.gov.br/ccivil_03/leis/lim/lim-16-12-1830.htm,lim-16-12-1830
1,https://www.planalto.gov.br/ccivil_03/leis/lim/lim-26-8-1826.htm,lim-26-8-1826
39,https://www.planalto.gov.br/ccivil_03/decreto-lei/1937-1946/del9660.htm,del9660
38,https://www.planalto.gov.br/ccivil_03/decreto-lei/1937-1946/del9641.htm,del9641
37,https://www.planalto.gov.br/ccivil_03/decreto-lei/1937-1946/del9613.htm,del9613
36,https://www.planalto.gov.br/ccivil_03/decreto-lei/1937-1946/del9202.htm,del9202
35,https://www.planalto.gov.br/ccivil_03/decreto-lei/1937-1946/del7967.htm,del7967
34,https://www.planalto.gov.br/ccivil_03/decreto-lei/del7661.htm,del7661
33,https://www.planalto.gov.br/ccivil_03/decreto-lei/1937-1946/del7586.htm,del7586
32,https://www.planalto.gov.br/ccivil_03/decreto-lei/1937-1946/del7526.htm,del7526
31,https://www.planalto.gov.br/ccivil_03/decreto-lei/1937-1946/del6887.htm,del6887
45,https://www.planalto.gov.br/ccivil_03/leis/1950-1969/l1164.htm,l1164
44,https://www.planalto.gov.br/ccivil_03/leis/1930-1949/l0494.htm,l0494
42,https://www.planalto.gov.br/ccivil_03/decreto-lei/1937-1946/del9785.htm,del9785
41,https://www.planalto.gov.br/ccivil_03/decreto-lei/del9760.htm,del9760
49,https://www.planalto.gov.br/ccivil_03/leis/1950-1969/l2632.htm,l2632
190,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13112.htm,l13112
189,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13104.htm,l13104
188,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13086.htm,l13086
187,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/lei/l13025.htm,l13025
186,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/lei/l13014.htm,l13014
184,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/lei/l12987.htm,l12987
185,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/lei/l13001.htm,l13001
183,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp144.htm,lcp144
168,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/lei/l11942.htm,l11942
170,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp132.htm,lcp132
167,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/lei/l11804.htm,l11804
166,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/lei/l11718.htm,l11718
165,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/lei/l11707.htm,l11707
164,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/lei/l11689.htm,l11689
163,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/lei/l11664.htm,l11664
169,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/lei/l11977.htm,l11977
159,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/lei/l11489.htm,l11489
158,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/lei/l11447.htm,l11447
156,https://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/lei/l11340.htm,l11340
157,https://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/lei/l11350.htm,l11350
160,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/lei/l11514.htm,l11514
153,https://www.planalto.gov.br/ccivil_03/_ato2004-2006/2005/lei/l11106.htm,l11106
154,https://www.planalto.gov.br/ccivil_03/_ato2004-2006/2005/lei/l11124.htm,l11124
152,https://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/lei/l10982.htm,l10982
155,https://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/lei/l11318.htm,l11318
151,https://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/lei/l10.933.htm,l10.933
162,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/lei/l11633.htm,l11633
140,https://www.planalto.gov.br/ccivil_03/leis/2002/l10559.htm,l10559
139,https://www.planalto.gov.br/ccivil_03/leis/2002/l10539.htm,l10539
138,https://www.planalto.gov.br/ccivil_03/leis/2002/l10516.htm,l10516
137,https://www.planalto.gov.br/ccivil_03/leis/2002/l10421.htm,l10421
134,https://www.planalto.gov.br/ccivil_03/leis/leis_2001/l10244.htm,l10244
135,https://www.planalto.gov.br/ccivil_03/leis/leis_2001/l10257.htm,l10257
133,https://www.planalto.gov.br/ccivil_03/leis/leis_2001/l10223.htm,l10223
136,https://www.planalto.gov.br/ccivil_03/leis/2002/l10406.htm,l10406
131,https://www.planalto.gov.br/ccivil_03/leis/l9876.htm,l9876
130,https://www.planalto.gov.br/ccivil_03/leis/l9799.htm,l9799
132,https://www.planalto.gov.br/ccivil_03/leis/leis_2001/l10172.htm,l10172
128,https://www.planalto.gov.br/ccivil_03/leis/l9528.htm,l9528
127,https://www.planalto.gov.br/ccivil_03/leis/l9520.htm,l9520
129,https://www.planalto.gov.br/ccivil_03/leis/l9649cons.htm,l9649cons
109,https://www.planalto.gov.br/ccivil_03/leis/l8629.htm,l8629
90,https://www.planalto.gov.br/ccivil_03/leis/1980-1988/l7076.htm,l7076
110,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp75.htm,lcp75
126,https://www.planalto.gov.br/ccivil_03/leis/l9504.htm,l9504
88,https://www.planalto.gov.br/ccivil_03/leis/l6880.htm,l6880
87,https://www.planalto.gov.br/ccivil_03/leis/1980-1988/l6828.htm,l6828
89,https://www.planalto.gov.br/ccivil_03/leis/1980-1988/l7070.htm,l7070
86,https://www.planalto.gov.br/ccivil_03/leis/1980-1988/l6791.htm,l6791
84,https://www.planalto.gov.br/ccivil_03/leis/l6515.htm,l6515
85,https://www.planalto.gov.br/ccivil_03/leis/1970-1979/l6652.htm,l6652
81,https://www.planalto.gov.br/ccivil_03/leis/l6226.htm,l6226
83,https://www.planalto.gov.br/ccivil_03/leis/l6514.htm,l6514
82,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp26.htm,lcp26
80,https://www.planalto.gov.br/ccivil_03/leis/l6216.htm,l6216
78,https://www.planalto.gov.br/ccivil_03/leis/1970-1979/l6023.htm,l6023
79,https://www.planalto.gov.br/ccivil_03/leis/l6022.htm,l6022
77,https://www.planalto.gov.br/ccivil_03/leis/l6015consolidado.htm,l6015consolidado
75,https://www.planalto.gov.br/ccivil_03/leis/1970-1979/l5925.htm,l5925
76,https://www.planalto.gov.br/ccivil_03/leis/1970-1979/l6016.htm,l6016
